AccountId,AccountName,Region,Division,City,State,Tier,Month,Sales2015,Sales2016,Units2015,Units2016,TargetAchevied2015,TargetAchevied2016
6683,Account1261,Central,STAMPEDE,TYLER,TX,Low,Sep,2209,0,1,0,1.38,1.13
6683,Account1261,Central,STAMPEDE,TYLER,TX,Low,Aug,8836,0,4,0,1.22,1.24
6687,Account1262,Central,STAMPEDE,TYLER,TX,Med,Jul,0,2530.6,0,1,1.16,1.56
6688,Account1263,Central,STAMPEDE,FORT WORTH E,TX,Low,Jan,0,2209,0,1,0.9,1.07
6688,Account1263,Central,STAMPEDE,FORT WORTH E,TX,Low,May,0,4418,0,2,1.22,1.34
6690,Account1264,Central,STAMPEDE,FORT WORTH W,TX,Low,Jun,2945.26,4418,1.3333,2,1.08,1.29
6690,Account1264,Central,STAMPEDE,FORT WORTH W,TX,Low,Oct,11045,15463,5,7,0.88,0.95
6691,Account1265,Central,STAMPEDE,FORT WORTH E,TX,High,Aug,0,4418,0,2,1.37,1.26
6691,Account1265,Central,STAMPEDE,FORT WORTH E,TX,High,Nov,6627,13254,3,6,1.03,1.22
6695,Account1266,Central,WRANGLER,AUSTIN N,TX,Low,Jan,0,5522.5,0,2,1.23,1.16
6706,Account1268,Central,WRANGLER,HOUSTON W,TX,Low,Jun,0,6627,0,3,1.18,1.27
6706,Account1268,Central,WRANGLER,HOUSTON W,TX,Low,Feb,6586.12,1886.69,3,1,1.39,1.17
6712,Account1269,Central,WRANGLER,HOUSTON S,TX,Med,Aug,894.6,447.3,0.3334,0.1667,1.2,1.29
6712,Account1269,Central,WRANGLER,HOUSTON S,TX,Med,Oct,3130.58,4919.79,1.1667,1.8335,0.97,1.08
6714,Account1270,Central,WRANGLER,HOUSTON W,TX,Low,Feb,-2490.43,22090,-1,10,1.33,1.02
6720,Account1271,Central,MUDDY WATERS,LAFAYETTE,LA,Med,Jul,2745.98,0,1,0,1.25,1.35
6726,Account1272,Central,WRANGLER,SAN ANTONIO E,TX,Out,Nov,2490.43,0,1,0,1.07,0.92
6727,Account1273,Central,WRANGLER,SAN ANTONIO W,TX,Low,Sep,9117.43,0,4,0,1.33,1.43
6728,Account1274,Central,WRANGLER,SAN ANTONIO W,TX,Low,Jan,7189.86,0,3,0,1.42,1.17
6729,Account1275,Central,WRANGLER,SAN ANTONIO W,TX,Low,Jan,0,4980.86,0,2,0.92,1.52
6730,Account1276,Central,WRANGLER,CORPUS CHRISTI,TX,High,Oct,0,1472.52,0,0.6666,0.95,1.18
6730,Account1276,Central,WRANGLER,CORPUS CHRISTI,TX,High,Dec,2490.43,0,1,0,0.93,1.5
6731,Account1277,Central,WRANGLER,CORPUS CHRISTI,TX,High,Apr,4418,0,2,0,1.29,1.21
6732,Account1278,Central,WRANGLER,CORPUS CHRISTI,TX,High,Mar,0,26508,0,12,0.85,0.98
6735,Account1279,Central,WRANGLER,SAN ANTONIO N,TX,Low,Aug,2209,0,1,0,1.24,1.23
6741,Account1280,Central,STAMPEDE,FORT WORTH W,TX,High,Feb,0,2209,0,1,0.89,1.49
6741,Account1280,Central,STAMPEDE,FORT WORTH W,TX,High,Jul,6627,11045,3,5,1.02,1.47
6744,Account1281,West,DIAMONDBACK,LUBBOCK,TX,Low,Sep,4418,4418,2,2,0.8,1.17
6746,Account1282,West,DIAMONDBACK,EL PASO,TX,Med,Apr,5074.87,0,2,0,0.82,1.52
6747,Account1283,West,DIAMONDBACK,EL PASO,TX,High,Sep,8836,0,4,0,1.42,1.13
6747,Account1283,West,DIAMONDBACK,EL PASO,TX,High,Apr,0,7471.29,0,3,1.27,1.06
6747,Account1283,West,DIAMONDBACK,EL PASO,TX,High,Jan,14942.58,0,6,0,1.25,1.45
6749,Account1284,West,DIAMONDBACK,EL PASO,TX,High,Jan,6627,0,3,0,1.18,1.39
6749,Account1284,West,DIAMONDBACK,EL PASO,TX,High,Jun,11607.86,32051.72,5,14,1.02,1.29
6751,Account1285,West,HAILSTORM,DENVER E,CO,Low,Jun,0,2945.26,0,1.3333,1.22,1.51
6751,Account1285,West,HAILSTORM,DENVER E,CO,Low,Oct,0,4049.76,0,1.8333,0.94,1.57
6752,Account1286,West,HAILSTORM,DENVER S,CO,Low,Oct,6627,0,3,0,1.36,1.51
6752,Account1286,West,HAILSTORM,DENVER S,CO,Low,Jul,736.26,4418,0.3333,2,1.4,1.33
6752,Account1286,West,HAILSTORM,DENVER S,CO,Low,Jul,2209,25771.52,1,11.6666,1.09,1.12
6757,Account1287,West,HAILSTORM,DENVER S,CO,Low,Aug,6627,11285.93,3,7,1.08,1.03
6760,Account1288,West,HAILSTORM,DENVER E,CO,Low,Sep,3684.48,0,1,0,1.05,1.3
6764,Account1289,West,HAILSTORM,DENVER E,CO,High,Mar,0,7699.02,0,3,1.32,1.14
6764,Account1289,West,HAILSTORM,DENVER E,CO,High,Dec,25728.68,41061.44,9,16,0.86,1.52
6767,Account1290,West,HAILSTORM,DENVER N,CO,High,Dec,0,8478.66,0,3,0.96,1.56
6767,Account1290,West,HAILSTORM,DENVER N,CO,High,Dec,16280.01,2413.85,5.8333,1,1.27,1.34
6770,Account1291,West,HAILSTORM,DENVER N,CO,High,Jul,0,8283.75,0,3,1.38,1.42
6770,Account1291,West,HAILSTORM,DENVER N,CO,High,Dec,24851.25,16567.5,9,6,0.79,0.98
6777,Account1292,West,HAILSTORM,DENVER E,CO,Low,Oct,3500.26,0,1,0,0.78,0.97
6785,Account1294,West,HAILSTORM,DENVER S,CO,Low,May,6627,8965.94,3,5,0.75,1.38
6787,Account1295,West,HAILSTORM,DENVER S,CO,Low,Mar,6627,8836,3,4,1.15,1.43
6795,Account1296,West,HAILSTORM,DENVER S,CO,Low,Jan,0,3475.93,0,1,1.32,1.14
6800,Account1297,West,HAILSTORM,DENVER S,CO,Low,Jun,0,1318.46,0,1,1,0.95
6805,Account1299,West,HAILSTORM,DENVER S,CO,Low,Dec,2209,0,1,0,1.19,1.15
6805,Account1299,West,HAILSTORM,DENVER S,CO,Low,Nov,0,6627,0,3,0.9,1.34
6806,Account1300,West,HAILSTORM,DENVER S,CO,High,Mar,3146.88,0,1,0,1.24,1.35
6807,Account1301,West,HAILSTORM,DENVER S,CO,Low,Jan,4418,0,2,0,1.11,1.4
6815,Account1303,West,HAILSTORM,DENVER N,CO,High,Mar,3128.34,0,1,0,1.37,0.94
6815,Account1303,West,HAILSTORM,DENVER N,CO,High,Dec,13709.01,5821.36,4,2,1.19,1.33
6817,Account1304,West,HAILSTORM,DENVER N,CO,Low,Feb,0,3475.93,0,1,1.35,1.07
6819,Account1306,West,CHARGERS,BOISE,ID,High,Jan,0,3475.93,0,1,0.72,1.08
6819,Account1306,West,CHARGERS,BOISE,ID,High,Nov,0,6444.69,0,2,0.84,0.94
6820,Account1307,West,CHARGERS,BOISE,ID,Med,Sep,2850.26,0,1,0,0.84,0.94
6820,Account1307,West,CHARGERS,BOISE,ID,Med,Apr,5700.52,12653,2,5,1.42,1.57
6825,Account1308,West,CHARGERS,BOISE,ID,Low,May,4418,0,2,0,1.25,0.92
6827,Account1309,West,NORTHWEST,SPOKANE,WA,High,Apr,0,3475.93,0,1,1.31,1.07
6829,Account1310,West,CHARGERS,BOISE,ID,Low,May,4095.69,2209,2,1,0.86,1.25
6830,Account1311,West,CHARGERS,SALT LAKE CITY,UT,Low,Dec,0,11045,0,5,1.26,1.06
6844,Account1312,West,DIAMONDBACK,LUBBOCK,TX,Low,Feb,0,2209,0,1,1.1,1.28
6844,Account1312,West,DIAMONDBACK,LUBBOCK,TX,Low,Nov,3773.38,6627,2,3,1.24,1.11
6846,Account1313,West,DIAMONDBACK,LAS VEGAS S,NV,High,Aug,57665.58,62502.41,21,18,1.35,1.38
6853,Account1315,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Dec,0,2707.11,0,1,1.31,1.28
6853,Account1315,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Feb,10828.44,5715.02,4,2,0.72,1.01
6866,Account1316,West,RIPTIDE,LONG BEACH,CA,Med,Apr,5594.4,5594.4,2,2,0.9,1.53
6869,Account1317,West,RIPTIDE,LOS ANGELES N,CA,Low,Jul,2858.71,0,1,0,1.36,0.92
6873,Account1318,West,RIPTIDE,LOS ANGELES N,CA,Med,Feb,3684.48,17379.65,1,5,1.06,1.32
6874,Account1319,West,RIPTIDE,LOS ANGELES N,CA,Med,Jul,0,6951.86,0,2,0.71,0.92
6876,Account1320,West,RIPTIDE,CENTRAL COAST,CA,Low,Jan,2209,2209,1,1,0.89,1.49
6876,Account1320,West,RIPTIDE,CENTRAL COAST,CA,Low,Jul,6627,6627,3,3,1.4,1.28
6881,Account1322,West,RIPTIDE,LOS ANGELES E,CA,Low,Aug,2641.71,2530.6,1,1,0.99,0.99
6885,Account1323,West,WAVE RIDER,ENCINITAS,CA,High,Jan,2523.45,0,1,0,0.96,1.3
6885,Account1323,West,WAVE RIDER,ENCINITAS,CA,High,Feb,2954.54,0,1,0,1.25,1.12
6885,Account1323,West,WAVE RIDER,ENCINITAS,CA,High,Nov,1477.27,8771.04,0.5,3,0.81,1.16
6885,Account1323,West,WAVE RIDER,ENCINITAS,CA,High,Nov,23636.61,30484.75,8.0001,10.4998,1.34,1.43
6886,Account1324,West,WAVE RIDER,SAN BERNARDINO,CA,Med,Dec,2537.43,0,1,0,1.4,1.01
6887,Account1325,West,WAVE RIDER,RIVERSIDE,CA,High,Jun,902.28,0,0.3333,0,1.19,1.18
6887,Account1325,West,WAVE RIDER,RIVERSIDE,CA,High,Feb,11279.46,13986.76,4.1666,5,0.8,1.51
6888,Account1326,West,WAVE RIDER,SAN BERNARDINO,CA,High,Jul,3684.48,0,1,0,1.22,0.96
6889,Account1327,West,WAVE RIDER,SAN BERNARDINO,CA,Med,Nov,2797.2,8391.6,1,3,1.14,1.24
6889,Account1327,West,WAVE RIDER,SAN BERNARDINO,CA,Med,Dec,46365.48,43568.28,17,16,1.17,1.12
6892,Account1328,West,WAVE RIDER,IRVINE,CA,High,Dec,0,8307.35,0,3,1.31,1.08
6892,Account1328,West,WAVE RIDER,IRVINE,CA,High,May,9385.02,5821.36,3,2,0.76,1.34
6895,Account1329,West,RIPTIDE,ANAHEIM,CA,High,Jul,3158.39,8572.53,1.1667,3,0.88,1.23
6896,Account1330,West,RIPTIDE,CENTRAL COAST,CA,High,Mar,0,8264.25,0,3,0.84,1.35
6896,Account1330,West,RIPTIDE,CENTRAL COAST,CA,High,Feb,18580.78,11369.97,7,4,1.38,1.02
6898,Account1331,West,RIPTIDE,CENTRAL VALLEY,CA,High,May,0,3475.93,0,1,1,1.25
6898,Account1331,West,RIPTIDE,CENTRAL VALLEY,CA,High,Sep,3163.1,0,1,0,1.18,1.19
6900,Account1332,West,RIPTIDE,CENTRAL VALLEY,CA,High,Dec,0,8576.13,0,3,1.09,1.23
6900,Account1332,West,RIPTIDE,CENTRAL VALLEY,CA,High,May,11053.44,14293.55,3,5,0.94,1.43
6908,Account1334,West,RIPTIDE,CENTRAL VALLEY,CA,Med,Jun,0,3475.93,0,1,1.39,1.51
6909,Account1335,West,RIPTIDE,CENTRAL VALLEY,CA,High,Jul,8836,30281.38,4,14,1.27,1.34
6911,Account1336,West,CHARGERS,EAST BAY,CA,High,Feb,0,5457.54,0,2,1.19,1.05
6916,Account1337,West,CHARGERS,MODESTO,CA,High,Feb,0,2853.01,0,1,0.89,1.56
6918,Account1338,West,CHARGERS,MODESTO,CA,Med,Sep,30078.92,22406.17,12,9,0.72,1.51
6927,Account1339,West,CHARGERS,SACRAMENTO,CA,Med,Oct,8655.06,8186.31,3,3,0.84,1.04
6937,Account1341,West,NORTHWEST,PORTLAND N,OR,Out,Oct,8121.33,0,3,0,1.28,1.43
6940,Account1342,West,NORTHWEST,PORTLAND N,OR,High,Aug,2858.71,0,1,0,0.8,1.16
6947,Account1343,West,NORTHWEST,SEATTLE S,WA,Low,Jun,0,2490.43,0,1,0.71,1.41
6947,Account1343,West,NORTHWEST,SEATTLE S,WA,Low,Oct,6627,8836,3,4,1.2,1.05
6950,Account1345,East,BIG APPLE,LONG ISLAND E,NY,Med,Jun,5441.15,7706.71,2,3,1.03,1
6953,Account1346,East,CONGRESSIONAL,WASHINGTON S,DC,High,Oct,2728.77,5457.54,1,2,0.72,1.45
6955,Account1347,East,VICTORY,RICHMOND,VA,Med,Mar,2202.8,0,1,0,1.12,1.4
6955,Account1347,East,VICTORY,RICHMOND,VA,Med,Dec,10001.88,0,4,0,0.77,1.3
6955,Account1347,East,VICTORY,RICHMOND,VA,Med,Nov,0,11668.95,0,4.6667,0.93,1.22
6955,Account1347,East,VICTORY,RICHMOND,VA,Med,Jun,55424.09,64829.7,22.1666,26.1666,1.33,1.55
6956,Account1348,East,THE CAROLINAS,FAYETTEVILLE,NC,Med,Feb,0,7591.8,0,3,0.77,1.22
6956,Account1348,East,THE CAROLINAS,FAYETTEVILLE,NC,Med,Mar,5061.2,27467.37,2,11,0.87,1.02
6957,Account1349,East,ORION,CHARLESTON,SC,High,Jan,13960.53,0,5,0,1.38,0.93
6958,Account1350,East,GULF STREAM,WEST PALM BEACH,FL,Med,Jun,0,2161.37,0,1,1.38,1.53
6958,Account1350,East,GULF STREAM,WEST PALM BEACH,FL,Med,Jun,2537.43,0,1,0,1.38,1.49
6963,Account1352,Central,WOLVERINE,DETROIT S,MI,Low,Feb,0,4418,0,2,1.27,1.26
6963,Account1352,Central,WOLVERINE,DETROIT S,MI,Low,May,11045,13254,5,6,0.85,1.14
6969,Account1353,Central,NORDIC,MILWAUKEE S,WI,Low,Mar,0,8836,0,4,0.98,1.3
6971,Account1354,West,HAILSTORM,MINNEAPOLIS N,MN,High,May,5144.38,2572.19,2,1,1.21,1.39
6972,Account1355,West,HAILSTORM,MINNEAPOLIS N,MN,High,Oct,909.5,1364.39,0.3333,0.5,0.8,1.23
6972,Account1355,West,HAILSTORM,MINNEAPOLIS N,MN,High,Mar,10750.21,15066.49,3.8334,5.5001,1.01,1.24
6975,Account1356,West,HAILSTORM,SIOUX FALLS,SD,Low,Aug,3684.48,0,1,0,0.74,1.14
6976,Account1357,West,HAILSTORM,SIOUX FALLS,SD,High,Jan,0,5457.54,0,2,0.84,1.03
6976,Account1357,West,HAILSTORM,SIOUX FALLS,SD,High,Mar,17736.95,27287.7,7,10,0.91,1.38
6986,Account1359,East,BIG APPLE,BROOKLYN,NY,Med,Jun,4994.18,0,2,0,1.29,1.04
6994,Account1361,East,CONGRESSIONAL,LANCASTER,PA,Low,Sep,2209,0,1,0,1.39,1.22
7000,Account1362,East,VICTORY,ALEXANDRIA,VA,Med,Dec,3330.95,12513.36,1,4,1.06,1.51
7000,Account1362,East,VICTORY,ALEXANDRIA,VA,Med,Jun,3330.95,16837.35,1,5,1.12,1.32
7003,Account1363,East,THE CAROLINAS,WINSTON-SALEM,NC,High,Oct,0,3475.93,0,1,1.03,1.25
7005,Account1364,East,THE CAROLINAS,WINSTON-SALEM,NC,Low,Dec,2209,4418,1,2,1.37,1.21
7008,Account1365,East,THE CAROLINAS,WINSTON-SALEM,NC,High,Jan,0,9516.46,0,4,0.87,1.16
7008,Account1365,East,THE CAROLINAS,WINSTON-SALEM,NC,High,Feb,19558.96,17215.48,8,7,1.25,1.35
7014,Account1367,Central,SOUTHERN STAR,MONTGOMERY,AL,High,May,2209,0,1,0,0.72,1.15
7014,Account1367,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Nov,2209,6627,1,3,1.06,1.09
7014,Account1367,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Mar,14496.07,25568.48,7,10,1.33,1.49
7015,Account1368,East,ORION,GAINESVILLE,FL,Low,Mar,0,2490.43,0,1,1.09,1.21
7015,Account1368,East,ORION,GAINESVILLE,FL,Low,Apr,9357.98,8472.81,4,4,0.78,1.13
7017,Account1369,East,GULF STREAM,MIAMI S,FL,Med,Apr,0,10122.4,0,4,0.94,1.32
7017,Account1369,East,GULF STREAM,MIAMI S,FL,Med,Mar,5074.86,43020.2,2,17,1.29,1.11
7019,Account1370,East,GULF STREAM,MIAMI S,FL,High,Dec,0,6951.86,0,2,0.99,1.51
7022,Account1371,East,GULF STREAM,FORT LAUDERDALE W,FL,Med,Sep,0,10889.08,0,4,1.03,1.26
7022,Account1371,East,GULF STREAM,FORT LAUDERDALE W,FL,Med,Jul,0,68403.57,0,25,0.86,1.34
7023,Account1372,East,GULF STREAM,FORT LAUDERDALE W,FL,Med,Jun,7935.56,7867.39,3,3,0.98,0.91
7028,Account1373,East,GULF STREAM,TAMPA,FL,Low,Oct,2209,2209,1,1,0.71,1.33
7029,Account1374,East,GULF STREAM,TAMPA,FL,Low,Oct,0,20443.86,0,9,1.17,1.33
7029,Account1374,East,GULF STREAM,TAMPA,FL,Low,May,22413.87,12452.15,9,5,0.95,1.06
7031,Account1375,East,ORION,SAINT PETERSBURG,FL,Low,Apr,0,4418,0,2,0.76,1.51
7031,Account1375,East,ORION,SAINT PETERSBURG,FL,Low,Dec,4418,4418,2,2,0.99,1.52
7035,Account1376,East,ORION,SAINT PETERSBURG,FL,Low,Mar,0,2209,0,1,1.28,1.5
7038,Account1377,East,GULF STREAM,FORT MYERS,FL,Low,Nov,0,2209,0,1,0.93,0.93
7038,Account1377,East,GULF STREAM,FORT MYERS,FL,Low,Apr,0,11607.86,0,5,1.06,1.38
7039,Account1378,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Jan,2404.7,0,1,0,1.12,1.18
7039,Account1378,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Nov,0,4883.2,0,2,0.82,1.19
7039,Account1378,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Mar,19648.4,15483.82,8,6,1.24,1.46
7040,Account1379,Central,SOUTHERN STAR,BIRMINGHAM,AL,Med,Aug,0,7591.8,0,3,0.87,1.04
7043,Account1380,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Aug,7368.96,0,2,0,1.25,1.12
7043,Account1380,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Sep,0,4418,0,2,1.01,1.22
7043,Account1380,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Mar,15744.43,8836,7,4,1.33,1.49
7044,Account1381,Central,MUDDY WATERS,MOBILE,AL,High,Mar,3684.48,0,1,0,0.81,1.08
7047,Account1382,Central,SOUTHERN STAR,NASHVILLE W,TN,Low,Aug,3773.38,8191.38,2,4,0.89,1.25
7047,Account1382,Central,SOUTHERN STAR,NASHVILLE W,TN,Low,Feb,14527.95,9961.72,5.8335,4,1.18,1.11
7049,Account1383,East,SYNERGY,CHATTANOOGA,TN,Low,Nov,0,2209,0,1,1.2,1.5
7049,Account1383,East,SYNERGY,CHATTANOOGA,TN,Low,Feb,6627,0,3,0,1.32,1.55
7050,Account1384,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Sep,3684.48,11262.73,1,4,1.09,1.01
7050,Account1384,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Mar,38341.14,55220.19,13,20,1.42,1.55
7068,Account1387,Central,MUDDY WATERS,SHREVEPORT,LA,High,Feb,5491.96,2910.68,2,1,0.83,0.94
7073,Account1388,Central,STAMPEDE,DALLAS N,TX,Med,Jun,0,1886.69,0,1,1.18,1.14
7073,Account1388,Central,STAMPEDE,DALLAS N,TX,Med,May,6304.69,1886.69,3,1,0.86,1.51
7074,Account1389,Central,WRANGLER,SAN ANTONIO N,TX,Low,Oct,2209,4418,1,2,0.83,1.06
7080,Account1390,Central,WRANGLER,HOUSTON N,TX,High,Mar,7935.56,10122.4,3,4,1.01,1.47
7080,Account1390,Central,WRANGLER,HOUSTON N,TX,High,Jan,33888.08,36255.17,13,14,1.35,1.01
7088,Account1391,Central,WRANGLER,HOUSTON S,TX,High,Oct,0,4418,0,2,0.8,1.23
7088,Account1391,Central,WRANGLER,HOUSTON S,TX,High,Jun,17672,22826.26,8,10.3333,1.2,1.35
7090,Account1392,Central,WRANGLER,SAN ANTONIO W,TX,High,Aug,2641.71,5327.58,1,2,1.36,1.5
7091,Account1393,Central,WRANGLER,SAN ANTONIO N,TX,Low,Dec,0,8099.74,0,3.6667,1.34,1.29
7092,Account1394,Central,WRANGLER,SAN ANTONIO N,TX,High,Dec,9117.43,13254,4,6,1.3,1
7092,Account1394,Central,WRANGLER,SAN ANTONIO N,TX,High,Aug,40043.43,33135,18,15,1.34,1.11
7094,Account1395,Central,WRANGLER,CORPUS CHRISTI,TX,Low,Aug,1886.69,12517.74,1,5.6667,1.12,1.15
7101,Account1396,West,WAVE RIDER,LAS VEGAS N,NV,High,Jan,2209,0,1,0,0.72,1.2
7101,Account1396,West,WAVE RIDER,LAS VEGAS N,NV,High,Jun,0,15463,0,7,0.95,0.91
7102,Account1397,West,WAVE RIDER,LAS VEGAS N,NV,Low,Jul,0,4418,0,2,1.22,1.18
7102,Account1397,West,WAVE RIDER,LAS VEGAS N,NV,Low,Apr,4418,4418,2,2,0.87,1.38
7104,Account1398,West,DIAMONDBACK,LAS VEGAS S,NV,Med,Aug,4418,2209,2,1,1.38,1.32
7104,Account1398,West,DIAMONDBACK,LAS VEGAS S,NV,Med,Sep,24299,24299,11,11,1.23,1.42
7106,Account1399,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Jan,0,6444.69,0,2,1,1.01
7111,Account1400,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Nov,3128.34,0,1,0,1.16,1.09
7111,Account1400,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Sep,3128.34,0,1,0,1.13,1.33
7121,Account1401,West,RIPTIDE,CENTRAL COAST,CA,Low,Mar,4418,11045,2,5,1.41,1.09
7134,Account1402,West,WAVE RIDER,ENCINITAS,CA,High,Nov,2241.41,0,1,0,0.7,1.41
7134,Account1402,West,WAVE RIDER,ENCINITAS,CA,High,Nov,0,4663.18,0,1.8333,1.16,1.55
7134,Account1402,West,WAVE RIDER,ENCINITAS,CA,High,Nov,13120.87,15169.28,4.9997,6.1667,1.34,1.26
7136,Account1403,West,WAVE RIDER,ENCINITAS,CA,High,Aug,2241.41,0,1,0,1.26,0.96
7136,Account1403,West,WAVE RIDER,ENCINITAS,CA,High,Jul,7872.99,0,3,0,1.21,1.44
7136,Account1403,West,WAVE RIDER,ENCINITAS,CA,High,Sep,0,6235.3,0,2.5,0.96,1.56
7136,Account1403,West,WAVE RIDER,ENCINITAS,CA,High,Jun,24056.44,23731.23,9.1667,9.5,1.31,1.31
7139,Account1404,West,WAVE RIDER,SAN DIEGO,CA,Med,Apr,0,5061.2,0,2,1.02,1.41
7146,Account1406,West,RIPTIDE,ANAHEIM,CA,Med,Dec,5074.86,2853.01,2,1,0.75,1.02
7147,Account1407,West,WAVE RIDER,IRVINE,CA,High,Oct,2954.54,9385.02,1,3,1.31,1.04
7151,Account1408,West,WAVE RIDER,IRVINE,CA,Med,Dec,0,5061.2,0,2,1.25,1.36
7151,Account1408,West,WAVE RIDER,IRVINE,CA,Med,Nov,7925.13,15183.6,3,6,0.96,1.34
7152,Account1409,West,RIPTIDE,LONG BEACH,CA,Med,Nov,28235,45873.21,11,18,1.24,1.38
7156,Account1410,West,CHARGERS,EAST BAY,CA,High,Apr,0,2728.77,0,1,1.3,1.12
7163,Account1411,East,BIG APPLE,JERSEY CITY,NJ,Med,May,0,9385.02,0,3,1.4,1.11
7163,Account1411,East,BIG APPLE,JERSEY CITY,NJ,Med,Jun,14728.78,23657.34,5,8,1.02,1.31
7165,Account1412,West,HAILSTORM,SIOUX FALLS,SD,Low,Sep,0,2209,0,1,0.88,1.09
7165,Account1412,West,HAILSTORM,SIOUX FALLS,SD,Low,May,6304.69,11326.43,3,5,1.01,1.23
7167,Account1413,Central,NORDIC,MILWAUKEE N,WI,Out,Jan,4095.69,0,2,0,1.38,1.57
7167,Account1413,Central,NORDIC,MILWAUKEE N,WI,Out,Jun,3773.38,0,2,0,1.32,1.46
7174,Account1415,East,MINUTEMEN,HARTFORD,CT,High,Mar,7368.96,3475.93,2,1,0.99,1.05
7178,Account1416,East,MINUTEMEN,HARTFORD,CT,High,Aug,2874.59,0,1,0,0.8,1.42
7178,Account1416,East,MINUTEMEN,HARTFORD,CT,High,May,2874.59,0,1,0,1.25,1.09
7178,Account1416,East,MINUTEMEN,HARTFORD,CT,High,Feb,0,2728.77,0,1,1.37,1.4
7178,Account1416,East,MINUTEMEN,HARTFORD,CT,High,Sep,8623.77,19101.39,3,7,1.31,0.93
7190,Account1417,East,EMPIRE,ALBANY,NY,High,Feb,0,5800.22,0,2,1.26,1.09
7190,Account1417,East,EMPIRE,ALBANY,NY,High,Oct,27209.61,37540.08,10,12,0.98,1.35
7198,Account1418,East,MINUTEMEN,WORCESTER,MA,Med,Jul,0,6951.86,0,2,0.83,1.03
7198,Account1418,East,MINUTEMEN,WORCESTER,MA,Med,Mar,7368.96,3475.93,2,1,1.4,0.96
7200,Account1419,East,MINUTEMEN,WORCESTER,MA,High,May,0,1265.3,0,0.5,0.99,1.52
7213,Account1420,East,MINUTEMEN,WORCESTER,MA,Med,Mar,0,2209,0,1,1.25,0.95
7213,Account1420,East,MINUTEMEN,WORCESTER,MA,Med,Jun,0,19881,0,9,1.19,1.25
7215,Account1421,East,MINUTEMEN,WORCESTER,MA,High,Aug,0,50612,0,20,1.18,0.92
7216,Account1422,East,MINUTEMEN,WORCESTER,MA,High,Feb,0,2530.6,0,1,1.37,1.53
7220,Account1423,East,MINUTEMEN,WORCESTER,MA,Med,Aug,0,8513.69,0,4,1.18,1
7220,Account1423,East,MINUTEMEN,WORCESTER,MA,Med,Sep,0,8836,0,4,0.89,1.31
7225,Account1424,East,MINUTEMEN,WORCESTER,MA,High,Oct,3128.34,0,1,0,0.74,1.32
7225,Account1424,East,MINUTEMEN,WORCESTER,MA,High,Jun,12513.36,0,4,0,1.03,1.42
7225,Account1424,East,MINUTEMEN,WORCESTER,MA,High,Apr,3128.34,11395.84,1,4,1.16,1.01
7229,Account1425,East,MINUTEMEN,PROVIDENCE,RI,Med,Mar,3684.48,0,1,0,1.39,1.26
7230,Account1426,East,MINUTEMEN,WORCESTER,MA,Med,Feb,2490.43,0,1,0,1.21,1.16
7230,Account1426,East,MINUTEMEN,WORCESTER,MA,Med,Mar,0,1886.69,0,1,1.16,1.4
7232,Account1427,East,MINUTEMEN,BOSTON N,MA,Med,Nov,2858.71,2858.71,1,1,1.3,1.37
7232,Account1427,East,MINUTEMEN,BOSTON N,MA,Med,Jun,5717.42,11434.84,2,4,1.19,1.32
7234,Account1428,East,MINUTEMEN,BOSTON N,MA,Low,Sep,0,12513.36,0,4,0.94,1.3
7234,Account1428,East,MINUTEMEN,BOSTON N,MA,Low,Sep,11053.44,12513.36,3,4,1.19,1.47
7235,Account1429,East,MINUTEMEN,BOSTON N,MA,Med,Mar,0,2826.22,0,1,0.93,1.11
7235,Account1429,East,MINUTEMEN,BOSTON N,MA,Med,Nov,10892.51,0,4,0,1.21,1.1
7237,Account1430,East,MINUTEMEN,BOSTON N,MA,High,Oct,15974.46,5457.54,6,2,1.07,1.55
7237,Account1430,East,MINUTEMEN,BOSTON N,MA,High,Dec,34677.69,29618.31,13,11,1.15,1.24
7241,Account1431,East,MINUTEMEN,BOSTON N,MA,Med,Nov,0,3128.34,0,1,0.7,1.39
7241,Account1431,East,MINUTEMEN,BOSTON N,MA,Med,Feb,0,19168.59,0,6,1.15,1.45
7249,Account1432,East,MINUTEMEN,BOSTON N,MA,High,Oct,14737.92,9385.02,4,3,0.9,1.2
7251,Account1433,East,MINUTEMEN,BOSTON N,MA,Med,Apr,0,2494.87,0,1,1.2,1.33
7251,Account1433,East,MINUTEMEN,BOSTON N,MA,Med,May,-4989.74,24948.7,-2,10,1.17,1.49
